u,v,key,osmid,name,highway,length,maxspeed,oneway,artery
277317215,277991489,0,25279941,Leopold Takawira Avenue,secondary,777.4872359791826,60,True,Other
277317215,277314458,0,25821095,Leopold Takawira Street,secondary,192.64665724975174,80,False,Other
277317249,279211632,0,25302087,Prince Edward Street,secondary,160.44377299430204,,False,Other
277317249,308502080,0,25302087,Prince Edward Street,secondary,230.54945658637195,,False,Other
277317249,277995147,0,25446759,Van Praagh Avenue,residential,343.33993289405134,,False,Other
277317249,277317211,0,25446759,Van Praagh Avenue,residential,287.5625930248763,,False,Other
277317250,279210371,0,25446759,Van Praagh Avenue,residential,183.02884251182329,,False,Other
277317250,277315668,0,25446799,Sipolilo Battle Street,secondary,87.18986717752271,60,False,Other
277317250,279218879,0,25446799,Sipolilo Battle Street,secondary,59.26755439840412,60,False,Other
277317251,277317252,0,25446830,Leonid Brezhnev Street,residential,159.78976071744495,,False,Other
277317251,277315727,0,25446830,Leonid Brezhnev Street,residential,199.41094952950576,,False,Other
277317251,277314827,0,25923131,Sam Nujoma Street (2nd St. Extension),trunk,156.93547715536903,80,False,Other
277317251,277314796,0,25923131,Sam Nujoma Street (2nd St. Extension),trunk,131.9643268333109,80,False,Other
277317252,277317253,0,25446830,Leonid Brezhnev Street,residential,11.374063973481343,,False,Other
277317252,277317251,0,25446830,Leonid Brezhnev Street,residential,159.78976071744495,,False,Other
277317252,277314826,0,376750953,Patrice Lumumba Street,residential,154.83138366026654,,True,Other
277317253,277317254,0,25446830,Leonid Brezhnev Street,residential,178.04681183558174,,False,Other
277317253,277317252,0,25446830,Leonid Brezhnev Street,residential,11.374063973481343,,False,Other
277317253,277314847,0,25446735,Patrice Lumumba Street,residential,130.76075729510305,,True,Other
277317254,277317259,0,25446830,Leonid Brezhnev Street,residential,18.84627229624728,,False,Other
277317254,277317253,0,25446830,Leonid Brezhnev Street,residential,178.04681183558174,,False,Other
277317254,275395925,0,25279870,Fourth Street/ S.V Muzenda,secondary,160.28997162474616,60,True,Other
277317259,277317260,0,25446830,Leonid Brezhnev Street,residential,157.58007152155878,,False,Other
277317259,277317254,0,25446830,Leonid Brezhnev Street,residential,18.84627229624728,,False,Other
277317259,277314845,0,345324769,Fourth Street,secondary,132.37425896563423,60,True,Other
277317260,277317259,0,25446830,Leonid Brezhnev Street,residential,157.58007152155878,,False,Other
277317260,277995216,0,25446810,Fifth Street,residential,160.35555770165143,,False,Other
277317260,277315706,0,25446810,Fifth Street,residential,127.67840855950243,,False,Other
277317260,279205519,0,25446830,Leonid Brezhnev Street,residential,176.00285655735163,,False,Other
277991344,275393355,0,25279945,Cork Road,residential,225.56064239442327,,False,Other
277991344,277991345,0,25302087,Prince Edward Street,secondary,172.46483266284204,,False,Other
277991344,277995176,0,25302087,Prince Edward Street,secondary,218.08318441843363,,False,Other
277991345,279201697,0,25302055,Paling Close,residential,188.46721552671602,,False,Other
277991345,282034740,0,25618721,Prince Edward Street,secondary,129.79648837061862,,False,Other
277991345,277991344,0,25302087,Prince Edward Street,secondary,172.46483266284204,,False,Other
277991345,275592477,0,25618954,Kenny Road,residential,260.4986649182289,,False,Other
277991364,275393969,0,217872308,King George Road,secondary,222.59531011233446,60,False,Other
277991364,275394026,0,25279948,King George Road,secondary,136.2983046929177,60,False,Other
277991364,277317134,0,25618954,Kenny Road,residential,127.31572303093229,,False,Other
277991489,277317215,0,25446877,Leopold Takawira Avenue,secondary,776.9562559928612,60,True,Other
277991489,275394031,0,25511987,Leopold Takawira Avenue,secondary,358.1265233309292,60,False,Other
277991579,279201596,0,25302061,Sydney Malunga Road,tertiary,169.39471028392623,,False,Other
277991579,277991963,0,25512014,Ridge Road,residential,194.1946605972947,,False,Other
277991579,277315007,0,25302061,Sydney Malunga Road,tertiary,221.17309149422002,,False,Other
277991614,279529190,0,25446824,Canterbury Road,residential,66.75452167217449,,False,Other
277991614,277991963,0,25512014,Ridge Road,residential,199.5523049891855,,False,Other
277991614,277991968,0,25446824,Canterbury Road,residential,186.41010607571675,,False,Other
277991891,275594433,0,25512019,Canary Close,residential,51.31678281088352,,False,Other
277991963,277991967,0,25512004,Idlehurst Way,residential,93.34262116774295,,False,Other
277991963,277991579,0,25512014,Ridge Road,residential,194.1946605972947,,False,Other
277991963,277991614,0,25512014,Ridge Road,residential,199.5523049891855,,False,Other
277991967,277991963,0,25512004,Idlehurst Way,residential,93.34262116774295,,False,Other
277991968,281816413,0,25446824,Canterbury Road,residential,16.099932743697273,,False,Other
277991968,277991970,0,25512003,George Gibbins Close,residential,26.179471803318677,,False,Other
277991968,277991614,0,25446824,Canterbury Road,residential,186.41010607571675,,False,Other
277991970,277991968,0,25512003,George Gibbins Close,residential,26.179471803318677,,False,Other
277992023,4016684534,0,398932145,,residential,15.927434810341515,,False,Other
277992023,4016684532,0,25512017,Borrowdale Road,secondary,293.74688493449406,70,True,Other
277992023,277313366,0,398932145,,residential,303.4161141886658,,False,Other
277992138,282780418,0,671208208,Abdel Gamal Nasser Road,trunk,23.537625405916234,,False,Other
277992138,6285581421,0,671208207,Abdel Gamal Nasser Road,trunk,395.76934822254486,,True,Other
277992272,5168883127,0,532698263,Abdel Gamal Nasser Road,trunk,44.604493808661736,,True,Other
277992272,5168883126,0,532698264,Coventry Road,tertiary,18.321241924264974,80,False,Other
277992272,287984457,0,532698275,Coventry Road,tertiary,13.390443737916728,80,False,Other
277992288,3520084489,0,26365054,Cripps Road,primary,152.84727661599322,,False,Other
277992288,282041001,0,26365054,Cripps Road,primary,153.3533410948725,,False,Other
277992288,312238606,0,28421237,Crawford Road,unclassified,364.6718746161102,,False,Other
277992306,287984277,0,25644202,Abdel Gamal Nasser Road,primary,47.859757832694484,,True,Other
277992306,3520084482,0,345324798,,primary_link,64.4689385457477,,True,Other
277992349,6167704239,0,335747563,Vitalis Zvinavashe Road,primary,93.52598744989714,,False,Other
277992349,3428541870,0,335747572,Vitalis Zvinavashe Road,primary,30.78550613194566,,True,Other
277992389,281629135,0,405498333,Vitalis Zvinavashe Road,primary,47.96183115993411,,False,Other
277992389,3520084492,0,345324785,,primary_link,63.2868670074394,,True,Other
277992389,3520084487,0,405498334,Vitalis Zvinavashe Road,primary,74.83926482511447,,False,Other
277993682,282779741,0,25446750,Josiah Chinamano Avenue,residential,210.4020878301844,,False,Other
277993682,277994813,0,25446750,Josiah Chinamano Avenue,residential,180.56129153887323,,False,Other
277993682,282779744,0,25820671,Eighth Street,residential,160.9955238408733,,False,Other
277993682,282779759,0,25820671,Eighth Street,residential,196.89536996862108,,False,Other
277993769,279205553,0,25446750,Josiah Chinamano Avenue,residential,177.53186173614566,,False,Other
277993769,277314772,0,25446750,Josiah Chinamano Avenue,residential,156.94568305816728,,False,Other
277993769,282779844,0,25446810,Fifth Street,residential,175.85271072295478,,False,Other
277993769,277995216,0,25446810,Fifth Street,residential,165.2709710158863,,False,Other
277994795,277314844,0,345388972,Herbert Chitepo Avenue,secondary,177.77780912938903,,False,Other
277994795,288547596,0,345388972,Herbert Chitepo Avenue,secondary,179.2550419163165,,False,Other
277994795,281590557,0,681644398,Liberation Legacy Way,secondary,126.00704794001729,80,False,Other
277994795,281617656,0,681644398,Liberation Legacy Way,secondary,127.91007539657093,80,False,Other
277994813,279205553,0,25446750,Josiah Chinamano Avenue,residential,178.86181044235576,,False,Other
277994813,4016695752,0,681644398,Liberation Legacy Way,secondary,98.56203171614501,80,False,Other
277994813,277993682,0,25446750,Josiah Chinamano Avenue,residential,180.56129153887323,,False,Other
277994813,281590548,0,681644398,Liberation Legacy Way,secondary,163.36619191432408,80,False,Other
277994824,277315727,0,25279908,Mazowe Street,residential,128.10190114050337,,False,Other
277994824,281617143,0,345388972,Herbert Chitepo Avenue,secondary,115.59702249755516,,False,Other
277994824,6292466667,0,345388972,Herbert Chitepo Avenue,secondary,368.62461632326085,,False,Other
277994827,281624892,0,25923840,Julius Nyerere Way,primary,95.98359525551923,60,True,Julius Nyerere Way
277994827,282780104,0,217679668,Sam Nujoma Street (2nd St. Extension),trunk,126.19078378908569,60,False,Other
277994827,2269911125,0,477177081,Sam Nujoma Street (2nd St. Extension),trunk,16.74766682206173,60,False,Other
277994840,277995242,0,25446735,Patrice Lumumba Street,residential,18.483708706492884,,True,Other
277994840,277995991,0,25512029,Ahmed Ben Bella Avenue,tertiary,181.8935731865819,,True,Other
277994851,6292466658,0,345324769,Fourth Street,secondary,13.924583448386954,60,True,Other
277994851,6292466659,0,671954882,Ahmed Ben Bella Avenue,residential,17.49263735985426,,True,Other
277994857,2269911121,0,217679612,Ahmed Ben Bella Avenue,residential,180.68713212805886,,False,Other
277994857,281617024,0,25446810,Fifth Street,residential,136.05191396795664,,False,Other
277994857,2269911126,0,25446810,Fifth Street,residential,141.57176178933432,,False,Other
277994857,6292466659,0,217679612,Ahmed Ben Bella Avenue,residential,136.3773751200013,,False,Other
277994869,281617026,0,217679612,Ahmed Ben Bella Avenue,residential,175.7942413820453,,False,Other
277994869,2269911121,0,217679612,Ahmed Ben Bella Avenue,residential,180.15098239415033,,False,Other
277994869,281617062,0,681644398,Liberation Legacy Way,secondary,136.98641445151702,80,False,Other
277994869,282779898,0,681644398,Liberation Legacy Way,secondary,138.86083144668075,80,False,Other
277994892,282780104,0,217679668,Sam Nujoma Street (2nd St. Extension),trunk,16.238508415746253,60,False,Other
277994892,281642237,0,532698235,Samora Machel Avenue,trunk,178.0481882714203,,True,Samora Machel Ave
277994892,282780107,0,25279919,Sam Nujoma Street (2nd St. Extension),tertiary,131.14151727869987,80,False,Other
277994989,277995945,0,25511989,Abdel Gamal Nasser Road,trunk,16.549755488947937,,False,Other
277994989,5168883144,0,532698247,Samora Machel Avenue,trunk,54.021946834127604,80,True,Samora Machel Ave
277994989,315627146,0,532698288,Abdel Gamal Nasser Road,trunk,79.30558370856323,,False,Other
277995048,279211632,0,25302087,Prince Edward Street,secondary,153.50365149022443,,False,Other
277995048,277995176,0,25302087,Prince Edward Street,secondary,155.20948981555551,,False,Other
277995048,277995135,0,25512030,Lawson Avenue,residential,351.61299532597377,,False,Other
277995048,277995099,0,25512030,Lawson Avenue,residential,282.14783508781437,,False,Other
277995099,277314449,0,25446738,Blackiston Steet,residential,158.5137874706119,,False,Other
277995099,279211924,0,25446738,Blackiston Steet,residential,155.76373859355658,,False,Other
277995099,277995048,0,25512030,Lawson Avenue,residential,282.14783508781437,,False,Other
277995099,7404781676,0,25512030,Lawson Avenue,residential,146.60824394200606,,False,Other
277995111,7404790885,0,25512030,Lawson Avenue,residential,50.64220281727223,,False,Other
277995135,277315660,0,25512030,Lawson Avenue,residential,340.627092866373,,False,Other
277995135,279211626,0,25512033,Bates Street,residential,159.69039597634963,,False,Other
277995135,277995048,0,25512030,Lawson Avenue,residential,351.6129953259738,,False,Other
277995135,277995176,0,25512033,Lezard Avenue,residential,499.1761855407348,,False,Other
277995147,2269911111,0,25512033,Bates Street,residential,221.91704370412037,,False,Other
277995147,279211626,0,25512033,Bates Street,residential,155.85752903883443,,False,Other
277995147,279210371,0,25446759,Van Praagh Avenue,residential,160.7800047413657,,False,Other
277995147,277317249,0,25446759,Van Praagh Avenue,residential,343.33993289405134,,False,Other
277995163,2269911111,0,25512033,Bates Street,residential,196.944663165005,,False,Other
277995163,292847186,0,25512034,Cleveland Avenue,residential,163.7123272235702,,False,Other
277995163,275597512,0,25512034,Cleveland Avenue,residential,347.75197175517116,,False,Other
277995176,277991344,0,25302087,Prince Edward Street,secondary,218.08318441843363,,False,Other
277995176,277995048,0,25302087,Prince Edward Street,secondary,155.20948981555551,,False,Other
277995176,277995135,0,25512033,Lezard Avenue,residential,499.1761855407347,,False,Other
277995176,277314449,0,25512031,Lezard Avenue,residential,282.04498312246074,,False,Other
277995187,277314449,0,25512031,Lezard Avenue,residential,234.09215356363933,,False,Other
277995194,275395842,0,25279901,Josiah Tongogara Avenue,secondary,146.09237698839715,60,False,Other
277995194,275595874,0,25279901,Josiah Tongogara Avenue,secondary,140.45245290246277,60,False,Other
277995194,277315174,0,25446686,Harare Street,residential,192.4053918775866,,False,Other
277995203,277314828,0,25279908,Mazowe Street,residential,161.40926969685938,,False,Other
277995203,275395694,0,25279908,Mazowe Street,residential,193.9068011734958,,False,Other
277995203,277314773,0,25446750,Josiah Chinamano Avenue,residential,195.27916992288965,,False,Other
277995203,279220805,0,25446750,Josiah Chinamano Avenue,residential,197.52584812679186,,False,Other
277995216,279205471,0,25279862,Herbert Ushewokunze Avenue,residential,175.71155879962708,,False,Other
277995216,275395911,0,25279862,Herbert Ushewokunze Avenue,residential,158.60309023934764,,False,Other
277995216,277993769,0,25446810,Fifth Street,residential,165.2709710158863,,False,Other
277995216,277317260,0,25446810,Fifth Street,residential,160.35555770165143,,False,Other
277995230,277994827,0,25512027,Ahmed Ben Bella Avenue,tertiary,161.61449305753328,60,True,Other
277995230,277995679,0,376750953,Patrice Lumumba Street,residential,18.783592487272227,,True,Other
277995242,277995230,0,25512027,Ahmed Ben Bella Avenue,tertiary,13.496390038248729,60,True,Other
277995242,3801390615,0,376750957,Patrice Lumumba Street,residential,67.54504473529873,,True,Other
277995679,277994840,0,658617777,Ahmed Ben Bella Avenue,tertiary,13.61502455143885,,True,Other
277995679,281617064,0,376750953,Patrice Lumumba Street,residential,127.39905049067713,,True,Other
