segment_id,road_name,artery,highway,length_m,oneway,avg_congestion,avg_speed_kmh,avg_vehicles,mid_lat,mid_lon,congestion_band,band_colour
2269911111_281595960,Coxwell Avenue,Other,residential,164.44830472805054,0,0.2662,45.31,28.0,-17.826585,31.070617,Free flow,#1D9E75
2269911111_281611597,Coxwell Avenue,Other,residential,104.31671355963122,0,0.3245,42.09,33.0,-17.798254,31.053004,Moderate,#BA7517
2269911112_317125815,Midlothian Avenue,Other,residential,110.69332665880854,0,0.3031,43.27,32.0,-17.826111,31.059887,Moderate,#BA7517
2269911112_317125836,Midlothian Avenue,Other,residential,332.1824567434276,0,0.2508,46.16,25.0,-17.821318,31.046714,Free flow,#1D9E75
2269911112_317125905,Pebbles Road,Other,residential,103.53809080033872,0,0.2991,43.49,31.0,-17.822859,31.056006,Free flow,#1D9E75
2269911113_2269911115,Sixth Street,Other,residential,127.5845728823673,0,0.2782,44.64,28.0,-17.825428,31.055509,Free flow,#1D9E75
2269911113_281617656,Oliver Tambo Avenue,Other,residential,179.98349843818434,0,0.3081,42.99,31.0,-17.833633,31.034456,Moderate,#BA7517
2269911113_282780016,Oliver Tambo Avenue,Other,residential,174.0153946507548,0,0.2663,45.3,27.0,-17.824515,31.071811,Free flow,#1D9E75
2269911113_288547596,Sixth Street,Other,residential,125.76697896453538,0,0.2767,44.73,28.0,-17.837517,31.064879,Free flow,#1D9E75
2269911115_2269911113,Sixth Street,Other,residential,127.5845728823673,0,0.2726,44.95,28.0,-17.832967,31.048733,Free flow,#1D9E75
2269911115_2269911121,Sixth Street,Other,residential,139.74990003444833,0,0.2963,43.65,31.0,-17.835077,31.041988,Free flow,#1D9E75
2269911115_281617024,Selous Avenue,Other,residential,175.62135002615258,0,0.2734,44.91,27.0,-17.830262,31.055857,Free flow,#1D9E75
2269911115_281617062,Selous Avenue,Other,residential,179.28533875306363,0,0.2731,44.93,29.0,-17.811309,31.053362,Free flow,#1D9E75
2269911121_2269911115,Sixth Street,Other,residential,139.74990003444833,0,0.2857,44.23,29.0,-17.846807,31.055935,Free flow,#1D9E75
2269911121_2269911124,Sixth Street,Other,residential,141.9824282267598,0,0.2908,43.95,30.0,-17.825132,31.054365,Free flow,#1D9E75
2269911121_277994857,Ahmed Ben Bella Avenue,Other,residential,180.6871321280589,0,0.2699,45.1,28.0,-17.844646,31.057375,Free flow,#1D9E75
2269911121_277994869,Ahmed Ben Bella Avenue,Other,residential,180.15098239415036,0,0.3025,43.3,31.0,-17.834963,31.066377,Moderate,#BA7517
2269911124_2269911121,Sixth Street,Other,residential,141.9824282267598,0,0.2788,44.61,28.0,-17.821714,31.057967,Free flow,#1D9E75
2269911124_282779898,Samora Machel Avenue,Samora Machel Ave,trunk,181.2344799635963,1,0.4206,36.8,66.0,-17.830411,31.042491,Moderate,#BA7517
2269911124_290068160,Sixth Street,Other,residential,9.06104068137204,0,0.2581,45.75,26.0,-17.840105,31.065567,Free flow,#1D9E75
2269911125_277994827,Sam Nujoma Street (2nd St. Extension),Other,trunk,16.74766682206173,0,0.2929,43.83,30.0,-17.837029,31.068227,Free flow,#1D9E75
2269911125_277995679,Ahmed Ben Bella Avenue,Other,tertiary,160.98545602307905,1,0.298,43.55,30.0,-17.825188,31.082685,Free flow,#1D9E75
2269911125_281617663,Sam Nujoma Street (2nd St. Extension),Other,trunk,130.70380432895973,0,0.2867,44.17,29.0,-17.837157,31.041785,Free flow,#1D9E75
2269911126_2269911124,Samora Machel Avenue,Samora Machel Ave,trunk,176.52473228458575,1,0.4279,36.39,67.0,-17.82912,31.054856,Moderate,#BA7517
2269911126_2269911127,Fifth Street,Other,residential,12.119652134852815,0,0.268,45.2,28.0,-17.83057,31.032615,Free flow,#1D9E75
2269911126_277994857,Fifth Street,Other,residential,141.57176178933432,0,0.2933,43.81,30.0,-17.836488,31.057824,Free flow,#1D9E75
2269911127_2269911126,Fifth Street,Other,residential,12.119652134852815,0,0.2572,45.81,25.0,-17.812758,31.047288,Free flow,#1D9E75
2269911127_281618118,Fifth Street,Other,residential,128.25652348807827,0,0.2865,44.19,29.0,-17.825576,31.070932,Free flow,#1D9E75
2269911127_282780032,Samora Machel Avenue,Samora Machel Ave,trunk,153.84095722101154,1,0.4389,35.8,68.0,-17.848147,31.045122,Moderate,#BA7517
2269911134_2269911137,,Other,residential,122.96434973330844,0,0.2857,44.23,29.0,-17.829374,31.036374,Free flow,#1D9E75
2269911134_279220767,Edmonds Avenue,Other,residential,185.5405678139614,0,0.2674,45.24,28.0,-17.836574,31.048024,Free flow,#1D9E75
2269911134_285963379,Edmonds Avenue,Other,residential,171.98871654598227,0,0.276,44.76,28.0,-17.823721,31.033635,Free flow,#1D9E75
2269911137_2269911134,,Other,residential,122.96434973330844,0,0.3031,43.27,31.0,-17.837684,31.059718,Moderate,#BA7517
2269911137_2269911138,Rudland Avenue,Other,residential,97.31179505898488,0,0.2604,45.63,27.0,-17.831931,31.032778,Free flow,#1D9E75
2269911137_285963418,Rudland Avenue,Other,residential,153.6151445302538,0,0.2669,45.26,27.0,-17.82667,31.052805,Free flow,#1D9E75
2269911138_2269911137,Rudland Avenue,Other,residential,97.31179505898488,0,0.2853,44.25,30.0,-17.823608,31.032656,Free flow,#1D9E75
2269911138_285963388,Rudland Avenue,Other,residential,73.12570055426342,0,0.2748,44.83,28.0,-17.841145,31.049468,Free flow,#1D9E75
2269911138_285963418,,Other,residential,420.7648047203321,0,0.289,44.05,29.0,-17.833796,31.068253,Free flow,#1D9E75
2269911142_2269911150,,Other,residential,178.12247591218252,0,0.2744,44.85,28.0,-17.834988,31.055982,Free flow,#1D9E75
2269911142_281637668,Nelson Mandela Avenue,Other,tertiary,60.6093655540457,1,0.2748,44.83,28.0,-17.836503,31.044272,Free flow,#1D9E75
2269911150_2269911142,,Other,residential,178.12247591218252,0,0.2994,43.47,30.0,-17.815971,31.052234,Free flow,#1D9E75
2269911150_282780238,Jason Moyo Avenue,Other,tertiary,94.12920415216608,1,0.2979,43.56,31.0,-17.827519,31.052705,Free flow,#1D9E75
2269911151_281641897,Agostinho Neto Avenue,Other,residential,58.03110795523448,0,0.3141,42.66,32.0,-17.84166,31.057054,Moderate,#BA7517
2269911157_2269911164,,Other,residential,95.4727837367736,0,0.2798,44.56,29.0,-17.823166,31.039457,Free flow,#1D9E75
2269911159_2269911160,Albion Street,Other,residential,91.86744113565864,0,0.2869,44.16,30.0,-17.812943,31.058201,Free flow,#1D9E75
2269911159_277315346,Albion Street,Other,residential,84.26972102602178,0,0.2764,44.74,29.0,-17.822193,31.026662,Free flow,#1D9E75
2269911159_281615516,Harare Street,Other,residential,115.93014514522392,0,0.2626,45.5,27.0,-17.843854,31.046507,Free flow,#1D9E75
2269911159_281617019,Harare Street,Other,residential,130.37049306663215,0,0.276,44.76,29.0,-17.835067,31.047862,Free flow,#1D9E75
2269911160_2269911159,Albion Street,Other,residential,91.86744113565864,0,0.281,44.49,28.0,-17.820203,31.058591,Free flow,#1D9E75
2269911160_2269911161,Albion Street,Other,residential,92.79313906881896,0,0.2562,45.86,26.0,-17.836964,31.052749,Free flow,#1D9E75
2269911160_281615517,Mbuya Nehanda Street,Other,residential,113.83617158047124,0,0.2939,43.78,30.0,-17.82719,31.039087,Free flow,#1D9E75
2269911160_281615533,Mbuya Nehanda Street,Other,residential,106.27694997299636,0,0.2822,44.42,29.0,-17.824382,31.04311,Free flow,#1D9E75
2269911161_1229316879,Chinhoyi Street,Other,tertiary,80.31227671511759,1,0.2859,44.22,30.0,-17.838825,31.054433,Free flow,#1D9E75
2269911161_2269911160,Albion Street,Other,residential,92.79313906881896,0,0.3077,43.01,32.0,-17.831462,31.051776,Moderate,#BA7517
2269911161_2269911162,Albion Street,Other,residential,92.72826848360752,0,0.296,43.66,31.0,-17.85847,31.046992,Free flow,#1D9E75
2269911162_2269911161,Albion Street,Other,residential,92.72826848360752,0,0.2819,44.44,29.0,-17.839652,31.047933,Free flow,#1D9E75
2269911162_2269911163,Albion Street,Other,residential,93.69407460040014,0,0.2961,43.66,31.0,-17.833101,31.059192,Free flow,#1D9E75
2269911162_281615547,Joseph Msika Street,Other,tertiary,53.897039574694816,0,0.2746,44.84,28.0,-17.841548,31.04758,Free flow,#1D9E75
2269911162_281624854,Joseph Msika Street,Other,tertiary,111.86598600155064,0,0.2848,44.28,30.0,-17.8171,31.05169,Free flow,#1D9E75
2269911163_2269911162,Albion Street,Other,residential,93.69407460040014,0,0.2767,44.73,28.0,-17.843096,31.07329,Free flow,#1D9E75
2269911163_282780239,Leopold Takawira Street,Other,tertiary,108.50013787640042,1,0.2978,43.56,30.0,-17.834692,31.038913,Free flow,#1D9E75
2269911164_2269911157,,Other,residential,95.4727837367736,0,0.2892,44.03,30.0,-17.829847,31.034818,Free flow,#1D9E75
2269911164_281643671,Robert Mugabe Road,Robert Mugabe Rd,secondary,56.60942902382019,1,0.4081,37.49,59.0,-17.818723,31.060028,Moderate,#BA7517
2269911164_3518285977,,Other,residential,269.34155726180705,0,0.2563,45.85,26.0,-17.843145,31.04604,Free flow,#1D9E75
2269911183_3522463768,,Other,unclassified,28.21899327179158,0,0.2723,44.97,29.0,-17.821084,31.049488,Free flow,#1D9E75
2269911183_3522463771,Harare Street,Other,unclassified,46.8227010998345,0,0.2816,44.46,29.0,-17.83087,31.04506,Free flow,#1D9E75
2269911187_2269911189,Chinhoyi Street,Other,tertiary,76.64706794286455,0,0.2771,44.71,28.0,-17.839288,31.050047,Free flow,#1D9E75
2269911187_281619034,Chinhoyi Street,Other,tertiary,504.7624791936258,0,0.2817,44.45,29.0,-17.827034,31.067824,Free flow,#1D9E75
2269911187_3522463768,,Other,unclassified,30.52757703958953,0,0.289,44.05,30.0,-17.829267,31.060206,Free flow,#1D9E75
2269911189_2269911183,,Other,unclassified,98.1694773372661,1,0.2786,44.62,29.0,-17.836052,31.060781,Free flow,#1D9E75
2269911189_2269911187,Chinhoyi Street,Other,tertiary,76.64706794286455,0,0.307,43.06,32.0,-17.830364,31.038985,Moderate,#BA7517
2269911189_288196921,Lytton Road,Other,tertiary,239.57267769733377,0,0.2577,45.78,27.0,-17.834228,31.04152,Free flow,#1D9E75
2269949156_277314933,Samora Machel Road,Samora Machel Ave,trunk,327.0154418859555,1,0.4134,37.2,65.0,-17.829993,31.025374,Moderate,#BA7517
2269949156_281623891,McChlery Avenue,Other,residential,14.186346853606134,0,0.2988,43.51,31.0,-17.825337,31.04479,Free flow,#1D9E75
2269949158_288543793,,Other,residential,247.37090713793145,0,0.2808,44.5,29.0,-17.817494,31.061684,Free flow,#1D9E75
2269949160_2269949166,,Other,residential,226.6706918393281,0,0.2574,45.79,26.0,-17.841464,31.057478,Free flow,#1D9E75
2269949160_277314933,Bodle Avenue,Other,residential,8.595874153016638,0,0.3163,42.54,33.0,-17.812851,31.050413,Moderate,#BA7517
2269949160_288543793,Bodle Avenue,Other,residential,28.78282635394895,0,0.291,43.94,30.0,-17.847527,31.052319,Free flow,#1D9E75
2269949166_2269949160,,Other,residential,226.6706918393281,0,0.2759,44.77,29.0,-17.832245,31.045943,Free flow,#1D9E75
2269949166_282945196,,Other,residential,16.517077947207873,0,0.304,43.22,31.0,-17.825963,31.054491,Moderate,#BA7517
2269949166_3801922321,,Other,residential,57.93640681408242,0,0.2882,44.09,30.0,-17.828572,31.059859,Free flow,#1D9E75
2271009679_312834542,Helm Avenue,Other,residential,167.43216945615904,0,0.2713,45.03,28.0,-17.836243,31.037075,Free flow,#1D9E75
2271009679_312834589,Atkinson Drive,Other,residential,571.6427364392556,0,0.2978,43.56,29.0,-17.832724,31.055399,Free flow,#1D9E75
2272008926_2272008936,Robert Mugabe Road,Robert Mugabe Rd,primary,127.31010540777842,1,0.3972,38.09,57.0,-17.835142,31.061452,Moderate,#BA7517
2272008926_281627223,Chiremba Road,Other,primary_link,87.42590192727808,1,0.2867,44.17,30.0,-17.83596,31.048562,Free flow,#1D9E75
2272008936_281627158,Robert Mugabe Road,Robert Mugabe Rd,primary,186.9119563618336,1,0.3711,39.53,54.0,-17.823745,31.059235,Moderate,#BA7517
2272008938_281627648,Robert Mugabe Road,Robert Mugabe Rd,primary,90.3685320777781,1,0.3987,38.0,57.0,-17.827926,31.079458,Moderate,#BA7517
2272008951_2272008973,Chiremba Road,Other,primary_link,76.67233427081608,1,0.2498,46.21,26.0,-17.836839,31.051534,Free flow,#1D9E75
2272008951_281627223,Robert Mugabe Road,Robert Mugabe Rd,primary,70.16404988851146,1,0.3824,38.9,55.0,-17.823321,31.056295,Moderate,#BA7517
2272008973_281630161,Chiremba Road,Other,secondary,113.71023573930712,1,0.2917,43.9,30.0,-17.828348,31.045472,Free flow,#1D9E75
2272008977_2272008938,Chiremba Road,Other,primary_link,100.60422980783832,1,0.2917,43.9,29.0,-17.824057,31.054266,Free flow,#1D9E75
2272008977_281627223,Chiremba Road,Other,secondary,54.58188828028872,1,0.2886,44.07,29.0,-17.825612,31.056935,Free flow,#1D9E75
2411363411_308939639,5th Street,Other,unclassified,154.02423004241228,0,0.3012,43.37,30.0,-17.837994,31.054396,Moderate,#BA7517
2411363411_308939777,6th Street,Other,unclassified,21.035111958410543,0,0.2922,43.87,29.0,-17.835712,31.042778,Free flow,#1D9E75
2411363411_308939779,6th Street,Other,unclassified,57.07350267769054,0,0.2667,45.28,28.0,-17.824614,31.054507,Free flow,#1D9E75
2411363413_308939560,3rd Avenue,Other,residential,62.19223390676602,0,0.2773,44.69,28.0,-17.825776,31.06652,Free flow,#1D9E75
2631138048_275395694,Josiah Tongogara Avenue,Other,secondary,196.38706475907767,0,0.2554,45.9,26.0,-17.831134,31.056824,Free flow,#1D9E75
2631138048_275395808,Josiah Tongogara Avenue,Other,secondary,159.0387110231291,0,0.2689,45.16,28.0,-17.829961,31.061735,Free flow,#1D9E75
2631138048_277314773,Sam Nujoma Street (2nd St. Extension),Other,trunk,191.82782193678432,0,0.2964,43.64,30.0,-17.820112,31.050265,Free flow,#1D9E75
2631138048_6178005579,Sam Nujoma Street (2nd St. Extension),Other,trunk,391.1146033913874,0,0.262,45.54,27.0,-17.835978,31.059706,Free flow,#1D9E75
2631138049_277314796,Sam Nujoma Street (2nd St. Extension),Other,trunk,124.5100480495346,0,0.3006,43.41,31.0,-17.826313,31.055204,Moderate,#BA7517
2631138049_281617037,Oliver Tambo Avenue,Other,residential,160.76694841713433,0,0.2658,45.33,27.0,-17.832673,31.043436,Free flow,#1D9E75
2631138049_281617663,Sam Nujoma Street (2nd St. Extension),Other,trunk,128.3211409387111,0,0.2771,44.7,28.0,-17.832805,31.055579,Free flow,#1D9E75
275392927_275393432,Sam Nujoma Street (2nd St. Extension),Other,trunk,162.23704665469293,0,0.2966,43.63,31.0,-17.82163,31.043046,Free flow,#1D9E75
275392927_275395690,Cork Road,Other,residential,196.1185553006889,0,0.2782,44.64,29.0,-17.823951,31.046478,Free flow,#1D9E75
275392927_281614337,Sam Nujoma Street (2nd St. Extension),Other,trunk,362.3209537154638,0,0.282,44.43,29.0,-17.824052,31.054344,Free flow,#1D9E75
275392927_2926277001,Smith Street,Other,residential,291.7029401321348,0,0.2709,45.05,29.0,-17.819876,31.055376,Free flow,#1D9E75
275393242_275393554,East Road,Other,residential,164.90887386823482,0,0.262,45.54,26.0,-17.830779,31.041156,Free flow,#1D9E75
275393242_275394031,Cork Road,Other,residential,202.13383103347272,0,0.2811,44.48,29.0,-17.825168,31.062615,Free flow,#1D9E75
275393242_275395690,Cork Road,Other,residential,157.80750440196283,0,0.2811,44.48,28.0,-17.833591,31.058004,Free flow,#1D9E75
275393355_275393756,Searle Road,Other,residential,83.4804543081465,0,0.2685,45.18,27.0,-17.828205,31.045791,Free flow,#1D9E75
275393355_275394031,Cork Road,Other,residential,361.3567217900045,0,0.26,45.65,27.0,-17.832062,31.037824,Free flow,#1D9E75
275393355_277991344,Cork Road,Other,residential,225.56064239442327,0,0.2726,44.95,28.0,-17.830134,31.051146,Free flow,#1D9E75
275393391_275393421,Lanark Road,Other,residential,342.7954475044378,0,0.3044,43.2,31.0,-17.825905,31.048267,Moderate,#BA7517
275393391_275393554,Lanark Road,Other,residential,264.8960249022179,0,0.2852,44.26,30.0,-17.837902,31.053615,Free flow,#1D9E75
275393391_275394026,King George Road,Other,secondary,109.58820384976129,0,0.2861,44.21,30.0,-17.813196,31.049059,Free flow,#1D9E75
275393391_275394031,King George Road,Other,secondary,162.43002097026712,0,0.2591,45.7,27.0,-17.839496,31.033329,Free flow,#1D9E75
275393421_275393391,Lanark Road,Other,residential,342.7954475044378,0,0.2971,43.6,31.0,-17.841263,31.048817,Free flow,#1D9E75
275393421_275393756,Searle Road,Other,residential,76.09560032876301,0,0.2774,44.69,29.0,-17.821127,31.049609,Free flow,#1D9E75
275393421_282041080,,Other,residential,21.13548582338377,0,0.2992,43.48,31.0,-17.824237,31.058594,Free flow,#1D9E75
275393432_275392927,Sam Nujoma Street (2nd St. Extension),Other,trunk,162.23704665469293,0,0.2826,44.4,29.0,-17.825659,31.045853,Free flow,#1D9E75
275393432_275393554,Lanark Road,Other,residential,302.32033000707844,0,0.2977,43.57,30.0,-17.825623,31.068591,Free flow,#1D9E75
275393432_275395882,Sam Nujoma Street (2nd St. Extension),Other,trunk,155.62353171817443,0,0.3026,43.3,31.0,-17.831061,31.034246,Moderate,#BA7517
275393432_2926277001,Lanark Road,Other,residential,201.8617775625208,0,0.2786,44.62,29.0,-17.838573,31.065075,Free flow,#1D9E75
275393554_275393242,East Road,Other,residential,164.90887386823482,0,0.276,44.77,29.0,-17.830313,31.050387,Free flow,#1D9E75
275393554_275393391,Lanark Road,Other,residential,264.8960249022179,0,0.2821,44.43,29.0,-17.836705,31.060755,Free flow,#1D9E75
275393554_275393432,Lanark Road,Other,residential,302.32033000707844,0,0.2636,45.45,27.0,-17.82268,31.053296,Free flow,#1D9E75
275393554_275395899,East Road,Other,residential,168.13751195439093,0,0.2881,44.1,30.0,-17.832205,31.063434,Free flow,#1D9E75
275393601_275393756,Kay Gardens,Other,residential,93.4005344568742,0,0.2859,44.22,29.0,-17.837964,31.048827,Free flow,#1D9E75
275393672_275393756,Kay Gardens,Other,residential,73.22668729382362,0,0.2943,43.75,30.0,-17.833685,31.042023,Free flow,#1D9E75
275393756_275393355,Searle Road,Other,residential,83.4804543081465,0,0.3043,43.2,32.0,-17.827452,31.066121,Moderate,#BA7517
275393756_275393421,Searle Road,Other,residential,76.09560032876301,0,0.2549,45.93,27.0,-17.835742,31.051447,Free flow,#1D9E75
275393756_275393601,Kay Gardens,Other,residential,93.4005344568742,0,0.274,44.88,29.0,-17.837936,31.054652,Free flow,#1D9E75
275393756_275393672,Kay Gardens,Other,residential,73.22668729382362,0,0.2927,43.84,31.0,-17.828888,31.064344,Free flow,#1D9E75
275393969_11096588496,King George Road,Other,secondary,53.04909176884104,0,0.2716,45.01,27.0,-17.828878,31.042661,Free flow,#1D9E75
275393969_275592922,Sydney Malunga Road,Other,tertiary,159.6795268278623,0,0.2844,44.3,28.0,-17.83526,31.058229,Free flow,#1D9E75
275393969_277991364,King George Road,Other,secondary,222.5953101123345,0,0.2619,45.55,28.0,-17.834955,31.046889,Free flow,#1D9E75
275394026_275393391,King George Road,Other,secondary,109.58820384976129,0,0.2773,44.69,30.0,-17.828987,31.051268,Free flow,#1D9E75
275394026_275592477,Lonsdale Road,Other,residential,307.75396584716435,0,0.3028,43.28,31.0,-17.843249,31.053224,Moderate,#BA7517
275394026_275592520,Lonsdale Road East,Other,residential,39.05317599630677,0,0.2871,44.15,29.0,-17.842904,31.038181,Free flow,#1D9E75
275394026_277991364,King George Road,Other,secondary,136.2983046929177,0,0.2763,44.75,28.0,-17.837055,31.045082,Free flow,#1D9E75
275394031_275393242,Cork Road,Other,residential,202.13383103347272,0,0.2718,45.0,28.0,-17.832769,31.065457,Free flow,#1D9E75
275394031_275393355,Cork Road,Other,residential,361.3567217900045,0,0.2802,44.53,28.0,-17.828318,31.06101,Free flow,#1D9E75
275394031_275393391,King George Road,Other,secondary,162.43002097026712,0,0.29,43.99,29.0,-17.818434,31.051933,Free flow,#1D9E75
275394031_277991489,Leopold Takawira Avenue,Other,secondary,358.1265233309292,0,0.2635,45.45,27.0,-17.823677,31.054858,Free flow,#1D9E75
275395690_275392927,Cork Road,Other,residential,196.1185553006889,0,0.2918,43.89,30.0,-17.832315,31.049718,Free flow,#1D9E75
